"spider_id","site","site_type","sex","weight","days_noweb_lab","trial_num","poke_score","percent_time_moving","tot_prey_attack","mean_Tactive_lab","ln_weight","ln_poke_score","ln_tot_prey_attack","ln_Tactive_lab","Tactive_lab","z_ln_weight","z_poke_score","z_ln_tot_prey_attack","z_ln_Tactive_lab","in_situ","z_days_noweb","landPC1","landsub_pc1","mh_pc1"
"H01","Hoebeck","Rural","F",0.04,0,6,4,NA,33,NA,-3.2188758248682,1.50407739677627,3.51154543883102,NA,NA,-0.180712051995524,0.366692816889462,0.765035153634636,NA,0,-0.958264270397643,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H02","Hoebeck","Rural","F",0.05,4,6,4,NA,NA,NA,-2.99573227355399,1.50407739677627,NA,NA,NA,0.00584317203971949,0.366692816889462,NA,NA,0,1.29485888867352,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H03","Hoebeck","Rural","F",0.09,2,6,NA,NA,29,NA,-2.40794560865187,NA,3.38439026334577,NA,NA,0.497251829426093,NA,0.59961895268661,NA,0,0.168297309137937,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H04","Hoebeck","Rural","M",0.02,5,6,NA,NA,45,NA,-3.91202300542815,NA,3.8177123259569,NA,NA,-0.760205507204881,NA,1.16332773693828,NA,0,1.85813967844131,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H05","Hoebeck","Rural","M",0.03,5,6,NA,NA,10,NA,-3.50655789731998,NA,2.35137525716348,NA,NA,-0.421223566494072,NA,-0.744230538243506,NA,0,1.85813967844131,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H06","Hoebeck","Rural","F",0.06,1,6,4,NA,NA,NA,-2.81341071676004,1.50407739677627,NA,NA,NA,0.158269888715285,0.366692816889462,NA,NA,0,-0.394983480629853,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H07","Hoebeck","Rural","F",0.38,6,6,NA,NA,NA,NA,-0.967584026261706,NA,NA,NA,NA,1.70144068503943,NA,NA,NA,0,2.4214204682091,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H08","Hoebeck","Rural","F",0.27,2,6,4,NA,NA,NA,-1.30933331998376,1.50407739677627,NA,NA,NA,1.41572722534626,0.366692816889462,NA,NA,0,0.168297309137937,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H09","Hoebeck","Rural","F",0.05,2,6,NA,NA,35,NA,-2.99573227355399,NA,3.56953269648137,NA,NA,0.00584317203971949,NA,0.840470792233776,NA,0,0.168297309137937,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H10","Hoebeck","Rural","F",0.09,4,6,3,NA,NA,NA,-2.40794560865187,1.25276296849537,NA,NA,NA,0.497251829426093,-0.20891954815688,NA,NA,0,1.29485888867352,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H11","Hoebeck","Rural","M",0.03,3,6,NA,NA,22,NA,-3.50655789731998,NA,3.11351530921037,NA,NA,-0.421223566494072,NA,0.247237654213644,NA,0,0.731578098905727,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H12","Hoebeck","Rural","M",0.03,6,6,NA,NA,NA,NA,-3.50655789731998,NA,NA,NA,NA,-0.421223566494072,NA,NA,NA,0,2.4214204682091,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H13","Hoebeck","Rural","F",0.04,1,6,5,NA,23,NA,-3.2188758248682,1.70474809223843,3.15700042115011,NA,NA,-0.180712051995524,0.942305181935804,0.303807447676011,NA,0,-0.394983480629853,-0.859158082852416,-0.239170180019783,-0.361480941888394
"I01","Lundugsbrucken","Urban","F",0.12,1,6,NA,NA,22,NA,-2.12026353620009,NA,3.11351530921037,NA,NA,0.737763343924642,NA,0.247237654213644,NA,0,-0.394983480629853,-0.317965058693592,1.98025088884125,-0.631867400018195
"I02","Lundugsbrucken","Urban","F",0.1,2,6,NA,NA,40,NA,-2.30258509299405,NA,3.70130197411249,NA,NA,0.585336627249076,NA,1.01188947986663,NA,0,0.168297309137937,-0.317965058693592,1.98025088884125,-0.631867400018195
"I03","Lundugsbrucken","Urban","F",0.08,0,6,4,NA,15,NA,-2.52572864430826,1.50407739677627,2.7408400239252,NA,NA,0.398781403213833,0.366692816889462,-0.237575721599345,NA,0,-0.958264270397643,-0.317965058693592,1.98025088884125,-0.631867400018195
"I04","Lundugsbrucken","Urban","F",0.02,3,6,1.5,NA,NA,NA,-3.91202300542815,0.693147180559945,NA,NA,NA,-0.760205507204881,-1.07233809572639,NA,NA,0,0.731578098905727,-0.317965058693592,1.98025088884125,-0.631867400018195
"I05","Lundugsbrucken","Urban","F",0.04,1,6,3,NA,19,NA,-3.2188758248682,1.25276296849537,2.9704144655697,NA,NA,-0.180712051995524,-0.20891954815688,0.0610777294039437,NA,0,-0.394983480629853,-0.317965058693592,1.98025088884125,-0.631867400018195
"I06","Lundugsbrucken","Urban","F",0.05,2,6,4,NA,39,NA,-2.99573227355399,1.50407739677627,3.67630067190708,NA,NA,0.00584317203971949,0.366692816889462,0.979365279307814,NA,0,0.168297309137937,-0.317965058693592,1.98025088884125,-0.631867400018195
"I07","Lundugsbrucken","Urban","M",0.03,2,6,4.5,NA,NA,NA,-3.50655789731998,1.6094379124341,NA,NA,NA,-0.421223566494072,0.654498999412633,NA,NA,0,0.168297309137937,-0.317965058693592,1.98025088884125,-0.631867400018195
"I08","Lundugsbrucken","Urban","F",0.17,3,6,4.5,NA,NA,NA,-1.77195684193188,1.6094379124341,NA,NA,NA,1.02895900250178,0.654498999412633,NA,NA,0,0.731578098905727,-0.317965058693592,1.98025088884125,-0.631867400018195
"I09","Lundugsbrucken","Urban","F",0.01,1,6,2,NA,16,NA,-4.60517018598809,0.916290731874155,2.80336038090653,NA,NA,-1.33969896241424,-0.784531913203222,-0.156242972898396,NA,0,-0.394983480629853,-0.317965058693592,1.98025088884125,-0.631867400018195
"I10","Lundugsbrucken","Urban","F",0.03,3,6,3,NA,NA,NA,-3.50655789731998,1.25276296849537,NA,NA,NA,-0.421223566494072,-0.20891954815688,NA,NA,0,0.731578098905727,-0.317965058693592,1.98025088884125,-0.631867400018195
"J01","Staarlandstrasse","Urban","F",0.13,0,6,3,NA,NA,NA,-2.04022082852655,1.25276296849537,NA,NA,NA,0.804681635645283,-0.20891954815688,NA,NA,0,-0.958264270397643,1.89701902419009,-0.553362450231473,-0.649799687569477
"J02","Staarlandstrasse","Urban","I",0.01,0,6,2,NA,NA,NA,-4.60517018598809,0.916290731874155,NA,NA,NA,-1.33969896241424,-0.784531913203222,NA,NA,0,-0.958264270397643,1.89701902419009,-0.553362450231473,-0.649799687569477
"J03","Staarlandstrasse","Urban","I",0.01,5,6,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,-1.33969896241424,NA,NA,NA,0,1.85813967844131,1.89701902419009,-0.553362450231473,-0.649799687569477
"J04","Staarlandstrasse","Urban","M",0.01,0,6,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,-1.33969896241424,NA,NA,NA,0,-0.958264270397643,1.89701902419009,-0.553362450231473,-0.649799687569477
"J05","Staarlandstrasse","Urban","F",0.02,0,6,5,NA,NA,NA,-3.91202300542815,1.70474809223843,NA,NA,NA,-0.760205507204881,0.942305181935804,NA,NA,0,-0.958264270397643,1.89701902419009,-0.553362450231473,-0.649799687569477
"J06","Staarlandstrasse","Urban","F",0.02,1,6,NA,NA,NA,NA,-3.91202300542815,NA,NA,NA,NA,-0.760205507204881,NA,NA,NA,0,-0.394983480629853,1.89701902419009,-0.553362450231473,-0.649799687569477
"K01","Staats forest","Rural","F",0.07,2,6,5,NA,NA,NA,-2.65926003693278,1.70474809223843,NA,NA,NA,0.287144841367918,0.942305181935804,NA,NA,0,0.168297309137937,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K02","Staats forest","Rural","F",0.27,0,6,4,NA,NA,NA,-1.30933331998376,1.50407739677627,NA,NA,NA,1.41572722534626,0.366692816889462,NA,NA,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K03","Staats forest","Rural","F",0.01,0,6,1.5,NA,17,NA,-4.60517018598809,0.693147180559945,2.86220088092947,NA,NA,-1.33969896241424,-1.07233809572639,-0.0796973510742545,NA,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K04","Staats forest","Rural","F",0.01,2,6,4,NA,30,NA,-4.60517018598809,1.50407739677627,3.41772668361337,NA,NA,-1.33969896241424,0.366692816889462,0.642986310506124,NA,0,0.168297309137937,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K05","Staats forest","Rural","M",0.01,3,6,1,NA,24,NA,-4.60517018598809,0.405465108108164,3.19867311755068,NA,NA,-1.33969896241424,-1.36014427824956,0.358019469290831,NA,0,0.731578098905727,-0.381942829279065,-0.534839310089476,-0.759186641632298
"K06","Staats forest","Rural","F",0.01,1,6,2,NA,23,NA,-4.60517018598809,0.916290731874155,3.15700042115011,NA,NA,-1.33969896241424,-0.784531913203222,0.303807447676011,NA,0,-0.394983480629853,-0.381942829279065,-0.534839310089476,-0.759186641632298
"K07","Staats forest","Rural","M",0.03,3,6,2,NA,NA,NA,-3.50655789731998,0.916290731874155,NA,NA,NA,-0.421223566494072,-0.784531913203222,NA,NA,0,0.731578098905727,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K08","Staats forest","Rural","M",0.03,5,6,NA,NA,10,NA,-3.50655789731998,NA,2.35137525716348,NA,NA,-0.421223566494072,NA,-0.744230538243506,NA,0,1.85813967844131,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K09","Staats forest","Rural","F",0.02,3,6,2,NA,NA,NA,-3.91202300542815,0.916290731874155,NA,NA,NA,-0.760205507204881,-0.784531913203222,NA,NA,0,0.731578098905727,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K10","Staats forest","Rural","F",0.09,0,6,5,NA,22,NA,-2.40794560865187,1.70474809223843,3.11351530921037,NA,NA,0.497251829426093,0.942305181935804,0.247237654213644,NA,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K11","Staats forest","Rural","F",0.08,2,6,3,NA,19,NA,-2.52572864430826,1.25276296849537,2.9704144655697,NA,NA,0.398781403213833,-0.20891954815688,0.0610777294039437,NA,0,0.168297309137937,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K12","Staats forest","Rural","F",0.29,0,6,4,NA,NA,NA,-1.23787435600162,1.50407739677627,NA,NA,NA,1.47546922979363,0.366692816889462,NA,NA,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K13","Staats forest","Rural","F",0.04,1,6,7,NA,34,NA,-3.2188758248682,2.01490302054226,3.54095932403731,NA,NA,-0.180712051995524,2.09352991202849,0.803299684569997,NA,0,-0.394983480629853,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K14","Staats forest","Rural","M",0.03,5,6,NA,NA,12,NA,-3.50655789731998,NA,2.52572864430826,NA,NA,-0.421223566494072,NA,-0.51741417143934,NA,0,1.85813967844131,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K15","Staats forest","Rural","F",0.03,0,6,4.5,NA,20,NA,-3.50655789731998,1.6094379124341,3.02042488614436,NA,NA,-0.421223566494072,0.654498999412633,0.126136298571137,NA,0,-0.958264270397643,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K16","Staats forest","Rural","F",0.17,2,6,7,NA,33,NA,-1.77195684193188,2.01490302054226,3.51154543883102,NA,NA,1.02895900250178,2.09352991202849,0.765035153634636,NA,0,0.168297309137937,-0.381942829279065,-0.534839310089476,-0.802224131755375
"L01","Barmbek Sud","Urban","F",0.08,1,6,NA,NA,8,NA,-2.52572864430826,NA,2.14006616349627,NA,NA,0.398781403213833,NA,-1.01912259329993,NA,0,-0.394983480629853,1.43427942448047,-0.634249849267278,2.31024614248419
"L02","Barmbek Sud","Urban","F",0.03,2,6,3,NA,42,NA,-3.50655789731998,1.25276296849537,3.74950407593037,NA,NA,-0.421223566494072,-0.20891954815688,1.07459560669155,NA,0,0.168297309137937,1.43427942448047,-0.634249849267278,0.0220245577349387
"L03","Barmbek Sud","Urban","I",0.01,1,6,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,-1.33969896241424,NA,NA,NA,0,-0.394983480629853,1.43427942448047,-0.634249849267278,0.0220245577349387
"L05","Barmbek Sud","Urban","F",0.5,0,6,4,NA,NA,NA,-0.693147180559945,1.50407739677627,NA,NA,NA,1.93087876170303,0.366692816889462,NA,NA,0,-0.958264270397643,1.43427942448047,-0.634249849267278,0.77463313604838
"L06","Barmbek Sud","Urban","F",0.03,0,6,4,NA,15,NA,-3.50655789731998,1.50407739677627,2.7408400239252,NA,NA,-0.421223566494072,0.366692816889462,-0.237575721599345,NA,0,-0.958264270397643,1.43427942448047,-0.634249849267278,0.77463313604838
"L07","Barmbek Sud","Urban","I",0.01,0,6,4,NA,21,NA,-4.60517018598809,1.50407739677627,3.06805293513362,NA,NA,-1.33969896241424,0.366692816889462,0.188095639921605,NA,0,-0.958264270397643,1.43427942448047,-0.634249849267278,0.846064130364801
"M01","Alster East","Urban","F",0.17,0,6,5.5,NA,39,NA,-1.77195684193188,1.79175946922805,3.67630067190708,NA,NA,1.02895900250178,1.23011136445898,0.979365279307814,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,0.872962561691724
"M02","Alster East","Urban","F",0.1,1,6,4.5,NA,NA,NA,-2.30258509299405,1.6094379124341,NA,NA,NA,0.585336627249076,0.654498999412633,NA,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,0.21334824227037
"M03","Alster East","Urban","F",0.17,1,6,4,NA,29,NA,-1.77195684193188,1.50407739677627,3.38439026334577,NA,NA,1.02895900250178,0.366692816889462,0.59961895268661,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,0.21334824227037
"M04","Alster East","Urban","F",0.29,0,6,3,NA,3,NA,-1.23787435600162,1.25276296849537,1.25276296849537,NA,NA,1.47546922979363,-0.20891954815688,-2.17341555106574,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,0.236660216087036
"M05","Alster East","Urban","F",0.21,4,6,8,NA,NA,NA,-1.56064774826467,2.14006616349627,NA,NA,NA,1.20562023728808,2.66914227707483,NA,NA,0,1.29485888867352,-0.390634160382644,1.05050930177231,0.209761784760113
"M06","Alster East","Urban","F",0.17,2,6,4,NA,NA,NA,-1.77195684193188,1.50407739677627,NA,NA,NA,1.02895900250178,0.366692816889462,NA,NA,0,0.168297309137937,-0.390634160382644,1.05050930177231,-0.725115295284862
"M07","Alster East","Urban","F",0.12,1,6,NA,NA,30,NA,-2.12026353620009,NA,3.41772668361337,NA,NA,0.737763343924642,NA,0.642986310506124,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.674904890141272
"M08","Alster East","Urban","F",0.13,0,6,0,NA,NA,NA,-2.04022082852655,-0.693147180559945,NA,NA,NA,0.804681635645283,-1.93575664329591,NA,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.683871033916913
"M09","Alster East","Urban","F",0.12,0,6,7,NA,30,NA,-2.12026353620009,2.01490302054226,3.41772668361337,NA,NA,0.737763343924642,2.09352991202849,0.642986310506124,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.683871033916913
"M10","Alster East","Urban","F",0.25,1,6,1,NA,3,NA,-1.38629436111989,0.405465108108164,1.25276296849537,NA,NA,1.35138530649368,-1.36014427824956,-2.17341555106574,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.700010092713067
"M11","Alster East","Urban","F",0.07,1,6,NA,NA,28,NA,-2.65926003693278,NA,3.3499040872746,NA,NA,0.287144841367918,NA,0.55475587724239,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.720002726104246
"M12","Alster East","Urban","F",0.13,0,6,2,NA,21,NA,-2.04022082852655,0.916290731874155,3.06805293513362,NA,NA,0.804681635645283,-0.784531913203222,0.188095639921605,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.720002726104246
"M13","Alster East","Urban","F",0.17,1,6,NA,NA,10,NA,-1.77195684193188,NA,2.35137525716348,NA,NA,1.02895900250178,NA,-0.744230538243506,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.639040315038708
"N01","Hammer","Sub urban","F",0.06,2,6,NA,NA,NA,NA,-2.81341071676004,NA,NA,NA,NA,0.158269888715285,NA,NA,NA,0,0.168297309137937,1.62272243657606,-0.289043249777829,0.0274487635144514
"N02","Hammer","Sub urban","F",0.25,1,6,3,NA,44,NA,-1.38629436111989,1.25276296849537,3.79548918917219,NA,NA,1.35138530649368,-0.20891954815688,1.13441765249975,NA,0,-0.394983480629853,1.62272243657606,-0.289043249777829,-0.803737795235727
"N03","Hammer","Sub urban","I",0.01,4,6,2,NA,NA,NA,-4.60517018598809,0.916290731874155,NA,NA,NA,-1.33969896241424,-0.784531913203222,NA,NA,0,1.29485888867352,1.62272243657606,-0.289043249777829,-0.802224131755375
"A05","South Alster","Urban","F",0.17,3,6,NA,NA,NA,NA,-1.77195684193188,NA,NA,NA,NA,1.02895900250178,NA,NA,NA,0,0.731578098905727,0.0211937520245644,1.43458767468614,0.753457066389678
"A06","South Alster","Urban","F",0.76,5,6,NA,NA,0,NA,-0.27443684570176,NA,-0.693147180559945,NA,NA,2.28093414024879,NA,-4.70485057142232,NA,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"A07","South Alster","Urban","F",0.54,6,6,NA,NA,NA,NA,-0.616186139423817,NA,NA,NA,NA,1.99522068055562,NA,NA,NA,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A08","South Alster","Urban","F",0.43,1,6,3,NA,27,NA,-0.843970070294529,1.25276296849537,3.31418600467253,NA,NA,1.80478594916883,-0.20891954815688,0.508290214270856,NA,0,-0.394983480629853,0.0211937520245644,1.43458767468614,0.753457066389678
"A09","South Alster","Urban","F",0.29,6,6,NA,NA,NA,NA,-1.23787435600162,NA,NA,NA,NA,1.47546922979363,NA,NA,NA,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A10","South Alster","Urban","F",0.3,3,6,4,NA,NA,NA,-1.20397280432594,1.50407739677627,NA,NA,NA,1.50381202316924,0.366692816889462,NA,NA,0,0.731578098905727,0.0211937520245644,1.43458767468614,0.753457066389678
"A11","South Alster","Urban","F",0.13,0,6,3,NA,24,NA,-2.04022082852655,1.25276296849537,3.19867311755068,NA,NA,0.804681635645283,-0.20891954815688,0.358019469290831,NA,0,-0.958264270397643,0.0211937520245644,1.43458767468614,0.753457066389678
"A12","South Alster","Urban","F",0.7,6,6,NA,NA,NA,NA,-0.356674943938732,NA,NA,NA,NA,2.21218043103123,NA,NA,NA,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A13","South Alster","Urban","F",0.95,5,6,NA,NA,0,NA,-0.0512932943875506,NA,-0.693147180559945,NA,NA,2.46748936428403,NA,-4.70485057142232,NA,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"A14","South Alster","Urban","F",0.46,5,6,NA,NA,NA,NA,-0.776528789498996,NA,NA,NA,NA,1.86116904056419,NA,NA,NA,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"O01","Boberger","Rural","F",0.03,1,6,3,NA,NA,NA,-3.50655789731998,1.25276296849537,NA,NA,NA,-0.421223566494072,-0.20891954815688,NA,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.759186641632298
"O02","Boberger","Rural","F",0.11,0,6,0,NA,21,NA,-2.20727491318972,-0.693147180559945,3.06805293513362,NA,NA,0.665019019330388,-1.93575664329591,0.188095639921605,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.769946014163068
"O03","Boberger","Rural","F",0.13,3,6,NA,NA,NA,NA,-2.04022082852655,NA,NA,NA,NA,0.804681635645283,NA,NA,NA,0,0.731578098905727,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O04","Boberger","Rural","F",0.1,0,6,7,NA,22,NA,-2.30258509299405,2.01490302054226,3.11351530921037,NA,NA,0.585336627249076,2.09352991202849,0.247237654213644,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O05","Boberger","Rural","F",0.06,1,6,NA,NA,24,NA,-2.81341071676004,NA,3.19867311755068,NA,NA,0.158269888715285,NA,0.358019469290831,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O06","Boberger","Rural","F",0.09,0,6,3,NA,17,NA,-2.40794560865187,1.25276296849537,2.86220088092947,NA,NA,0.497251829426093,-0.20891954815688,-0.0796973510742545,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O07","Boberger","Rural","F",0.65,4,6,3,NA,NA,NA,-0.430782916092454,1.25276296849537,NA,NA,NA,2.15022377009924,-0.20891954815688,NA,NA,0,1.29485888867352,-1.33457856025156,-0.732451289148118,-0.768152785407939
"O08","Boberger","Rural","F",0.08,1,6,1,NA,21,NA,-2.52572864430826,0.405465108108164,3.06805293513362,NA,NA,0.398781403213833,-1.36014427824956,0.188095639921605,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O09","Boberger","Rural","F",0.13,0,6,4,NA,21,NA,-2.04022082852655,1.50407739677627,3.06805293513362,NA,NA,0.804681635645283,0.366692816889462,0.188095639921605,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O10","Boberger","Rural","F",0.11,0,6,5.5,NA,32,NA,-2.20727491318972,1.79175946922805,3.48124008933569,NA,NA,0.665019019330388,1.23011136445898,0.725610916573195,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O11","Boberger","Rural","F",0.14,2,6,3,NA,10,NA,-1.96611285637283,1.25276296849537,2.35137525716348,NA,NA,0.866638296577275,-0.20891954815688,-0.744230538243506,NA,0,0.168297309137937,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O12","Boberger","Rural","F",0.1,0,6,3,NA,25,NA,-2.30258509299405,1.25276296849537,3.23867845216438,NA,NA,0.585336627249076,-0.20891954815688,0.410062419522302,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O13","Boberger","Rural","F",0.47,2,6,4,NA,NA,NA,-0.755022584278033,1.50407739677627,NA,NA,NA,1.87914892351181,0.366692816889462,NA,NA,0,0.168297309137937,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O14","Boberger","Rural","F",0.12,3,6,3,NA,NA,NA,-2.12026353620009,1.25276296849537,NA,NA,NA,0.737763343924642,-0.20891954815688,NA,NA,0,0.731578098905727,-1.33457856025156,-0.732451289148118,-0.802224131755375
